IB1a;Monday;Tuesday;Wednesday;Thursday;Friday;;
;Philipp;Philipp;Philipp;;Philipp;;
09:50-11:20;;;IT-Consulting;;;;
;;;E305;;;;
;;;Philipp;;;;
11:30-13:00;IT Service Management;;;;ERP-Systeme;;
;E203;;;;E213;;
;Philipp;;;;Philipp;;
14:00-15:30;;;;;ERP-Systeme;;
;;;;;E303;;
;;;;;Philipp;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Regier;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Reichhardt;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Schaefer;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;Mathematik 1 Labor;;Mathematik 1 Labor;Mathematik 1;;
;;LI141;;LI141;E201;;
;;Schaefer;;Schaefer;Schaefer;;
09:50-11:20;;Mathematik 1;Mathematik 1;Mathematik 1;Mathematik 1 Labor;;
;;E303;E303;E303;LI136;;
;;Schaefer;Schaefer;Schaefer;Schaefer;;
11:30-13:00;;;;Mathematik 1 Labor;;;
;;;;LI137;;;
;;;;Schaefer;;;
14:00-15:30;;;;Angewandte Kryptografie;IT-Sicherheit;;
;;;;E305;E213;;
;;;;Schaefer;Schaefer;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Schmauch;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Schmidt;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Seifert;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Senger;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Vogelsang;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;Teamteaching;;;Informatik 2 Übung;;
;;E305;;;E303;;
;;Vogelsang;;;Vogelsang, Weidner;;
09:50-11:20;;;;Informatik 2 Übung;;;
;;;;E304;;;
;;;;Vogelsang, Weidner;;;
11:30-13:00;;;;;Labor Benutzeroberflächen;;
;;;;;E301;;
;;;;;Vogelsang;;
14:00-15:30;;;;;Informatik 2;;
;;;;;E305;;
;;;;;Vogelsang;;
15:40-17:10;;;;Informatik 2;;;
;;;;E302;;;
;;;;Vogelsang;;;
17:20-18:50;;;;;Benutzeroberflächen;;
;;;;;E302;;
;;;;;Vogelsang;;
;;;;;;;
;;;;;;;
 Weidner;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;Informatik 2 Übung;;
;;;;;E303;;
;;;;;Vogelsang, Weidner;;
09:50-11:20;;;;Informatik 2 Übung;;;
;;;;E304;;;
;;;;Vogelsang, Weidner;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Wirth;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Zimmermann;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Budwitz;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;Automat. Labor;Automatisierung;;Automatisierung;;
;;E213;E303;;E301;;
;;Budwitz;Budwitz;;Budwitz;;
09:50-11:20;;Automat. Labor;;;;;
;;E213;;;;;
;;Budwitz;;;;;
11:30-13:00;;;;;Automat. Labor;;
;;;;;E302;;
;;;;;Budwitz;;
14:00-15:30;;Automatisierung;Automatisierung;;Automat. Labor;;
;;E301;E213;;E302;;
;;Budwitz;Budwitz;;Budwitz;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Steiniger;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;DB1 und K-Netze1;DB-Praktikum;DB1 und K-Netze1;;;
;;E301;E302;E303;;;
;;Gmeiner, Steiniger;Steiniger;Gmeiner, Steiniger;;;
09:50-11:20;;;DB-Praktikum;DB1 und K-Netze1;;;
;;;E302;E301;;;
;;;Steiniger;Gmeiner, Steiniger;;;
11:30-13:00;DB1 und K-Netze1;DB-Praktikum;;;;;
;E302;E203;;;;;
;Gmeiner, Steiniger;Steiniger;;;;;
14:00-15:30;;DB-Praktikum;DB1 und K-Netze1;;;;
;;E203;E305;;;;
;;Steiniger;Gmeiner, Steiniger;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;DB1 und K-Netze1;;;;
;;;E303;;;;
;;;Gmeiner, Steiniger;;;;
;;;;;;;
;;;;;;;
 Mussgnug;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Mensch-Maschine-Kommunikation;;;;;;
;E201;;;;;;
;Mussgnug;;;;;;
09:50-11:20;Mensch-Maschine-Kommunikation;;;Mensch-Maschine-Kommunikation;;;
;E201;;;E213;;;
;Mussgnug;;;Mussgnug;;;
11:30-13:00;;;;Mensch-Maschine-Kommunikation;;;
;;;;E213;;;
;;;;Mussgnug;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Thielemann;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;Praxisvorbereitung;;;;;
;;E302;;;;;
;;Körner, Thielemann;;;;;
09:50-11:20;;Praxisvorbereitung;;Praxisvorbereitung;;;
;;E302;;E201;;;
;;Körner, Thielemann;;Körner, Thielemann;;;
11:30-13:00;Rhetorik;Praxisvorbereitung;;Praxisvorbereitung;;;
;E201;E302;;E201;;;
;Thielemann;Körner, Thielemann;;Körner, Thielemann;;;
14:00-15:30;;;;Praxisvorbereitung;;;
;;;;E201;;;
;;;;Körner, Thielemann;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Rotert;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;DB2 und K-Netze2;;;
;;;;E305;;;
;;;;Rotert;;;
09:50-11:20;DB2 und K-Netze2;;;;DB2 und K-Netze2;;
;E301;;;;E213;;
;Rotert;;;;Rotert;;
11:30-13:00;;DB2 und K-Netze2;;;;;
;;E201;;;;;
;;Rotert;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Burghart;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Autonome Systeme und RA;;;;Autonome Systeme und RA;;
;E302;;;;E305;;
;Burghart, Ditzinger;;;;Burghart, Ditzinger;;
09:50-11:20;;Autonome Systeme und RA;;;Autonome Systeme und RA;;
;;E203;;;E305;;
;;Burghart, Ditzinger;;;Burghart, Ditzinger;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Haag;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;Robotics;;
;;;;;E213;;
;;;;;Haag;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Rose;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;Intercultural Comm.;Intercultural Comm.;;
;;;;E301;E303;;
;;;;Rose;Rose;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Stumpf;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;Recht;;;;;
;;E201;;;;;
;;Stumpf;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Supp;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;Modellb. SW-Entw.;;;
;;;;E203;;;
;;;;Supp;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
 Magschok;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;Advanced Networking;;;;;
;;E201;;;;;
;;Magschok;;;;;
15:40-17:10;;Advanced Networking;;;;;
;;E201;;;;;
;;Magschok;;;;;
17:20-18:50;;;;Networksecurity;;;
;;;;E302;;;
;;;;Magschok;;;
;;;;;;;
;;;;;;;
 Sutterer;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;Technische Informatik 1;;Technische Informatik 1;;
;;;E304;;E302;;
;;;Hoffmann, Sutterer;;Hoffmann, Sutterer;;
09:50-11:20;;;Technische Informatik 1;;;;
;;;E203;;;;
;;;Hoffmann, Sutterer;;;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;Technische Informatik 1 Übung;;;Technische Informatik 1;;;
;E203;;;E302;;;
;Hoffmann, Sutterer;;;Hoffmann, Sutterer;;;
15:40-17:10;Technische Informatik 1 Übung;;;;;;
;E201;;;;;;
;Hoffmann, Sutterer;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
E201;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Mensch-Maschine-Kommunikation;ERP-Systeme;ERP-Labor;;Mathematik 1;;
;IB3b;IB5b;IB5a;;IB1a;;
;Mussgnug;Philipp;Philipp;;Schaefer;;
09:50-11:20;Mensch-Maschine-Kommunikation;Recht;Technische Informatik 2;Praxisvorbereitung;Mathematik 2;;
;IB3b;IB6;IB2;IB4;IB2;;
;Mussgnug;Stumpf;Ditzinger;Körner, Thielemann;Laubenheimer;;
11:30-13:00;Rhetorik;DB2 und K-Netze2;;Praxisvorbereitung;Informatik 1;;
;IB6;IB5b;;IB4;IB1a;;
;Thielemann;Rotert;;Körner, Thielemann;Pape;;
14:00-15:30;;Advanced Networking;;Praxisvorbereitung;;;
;;IB6;;IB4;;;
;;Magschok;;Körner, Thielemann;;;
15:40-17:10;Technische Informatik 1 Übung;Advanced Networking;;;Business Intelligence;;
;IB1a;IB6;;;IB6;;
;Hoffmann, Sutterer;Magschok;;;Haneke;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
E203;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Web-Programming;Data Mining;Dialog Systems;Modellierung und Simulation;ERP-Labor;;
;IB2;IM2;IM2;IM1;IB5b;;
;Pape;Laubenheimer;Bröckl;Nestler;Philipp;;
09:50-11:20;Mobile Systeme;Autonome Systeme und RA;Technische Informatik 1;Fremdsprachen;Datenrepräsentation und -übertragung;;
;IM1;IB5a;IB1b;IB1a;IM1;;
;Fuchß;Burghart, Ditzinger;Hoffmann, Sutterer;;Hoffmann;;
11:30-13:00;IT Service Management;DB-Praktikum;;Fremdsprachen;Projektarbeit1;;
;IM1;IB3a;;IB1a;IM1;;
;Philipp;Steiniger;;;Alle Professoren;;
14:00-15:30;Technische Informatik 1 Übung;DB-Praktikum;;Computer Vision;Projektarbeit1;;
;IB1b;IB3a;;IB6;IM1;;
;Hoffmann, Sutterer;Steiniger;;Laubenheimer;Alle Professoren;;
15:40-17:10;;;;Modellb. SW-Entw.;Projektarbeit1;;
;;;;IB6;IM1;;
;;;;Supp;Alle Professoren;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
E213;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Qualitätssicherung;Automat. Labor;Praxisnachbereitung;;Robotics;;
;IB7;IB3b;IB4;;IB6;;
;Hoffmann;Budwitz;Morgenstern;;Haag;;
09:50-11:20;BWL;Automat. Labor;;Mensch-Maschine-Kommunikation;DB2 und K-Netze2;;
;IB3a;IB3b;;IB3a;IB5a;;
;Haneke;Budwitz;;Mussgnug;Rotert;;
11:30-13:00;Theoretische Informatik 1;Visualization and Semantics;;Mensch-Maschine-Kommunikation;ERP-Systeme;;
;IB1b;IM1;;IB3a;IB5a;;
;Körner;Henning;;Mussgnug;Philipp;;
14:00-15:30;;Softwarelabor;Automatisierung;;IT-Sicherheit;;
;;IB2;IB3b;;IM2;;
;;;Budwitz;;Schaefer;;
15:40-17:10;;Softwarelabor;;;;;
;;IB2;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
E301;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;BWL;DB1 und K-Netze1;Informatik 1;Verteilte Informationssysteme;Automatisierung;;
;IB3a;IB3a;IB1b;IB5b;IB3a;;
;Haneke;Gmeiner, Steiniger;Pape;Gremminger;Budwitz;;
09:50-11:20;DB2 und K-Netze2;Mathematik 2 Labor;Verteilte Informationssysteme;DB1 und K-Netze1;;;
;IB5b;IB2;IM1;IB3b;;;
;Rotert;Laubenheimer;Gremminger;Gmeiner, Steiniger;;;
11:30-13:00;Digital-Labor;Seminar;;Intercultural Comm.;Labor Benutzeroberflächen;;
;IB2;IB6;;IB6;IM2;;
;Ditzinger, Link;Alle Professoren;;Rose;Vogelsang;;
14:00-15:30;Digital-Labor;Automatisierung;;;;;
;IB2;IB3b;;;;;
;Ditzinger, Link;Budwitz;;;;;
15:40-17:10;Digital-Labor;;;;;;
;IB2;;;;;;
;Ditzinger, Link;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
E302;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Autonome Systeme und RA;Praxisvorbereitung;DB-Praktikum;Sprachen und Metasprachen;Technische Informatik 1;;
;IB5b;IB4;IB3b;IB2;IB1b;;
;Burghart, Ditzinger;Körner, Thielemann;Steiniger;Körner;Hoffmann, Sutterer;;
09:50-11:20;Theoretische Informatik 1;Praxisvorbereitung;DB-Praktikum;Intelligente Systeme;Multimedia;;
;IB1a;IB4;IB3b;IM1;IB7;;
;Körner;Körner, Thielemann;Steiniger;Link;Henning;;
11:30-13:00;DB1 und K-Netze1;Praxisvorbereitung;;BWL;Automat. Labor;;
;IB3b;IB4;;IB3b;IB3a;;
;Gmeiner, Steiniger;Körner, Thielemann;;Haneke;Budwitz;;
14:00-15:30;;IT Projektmanagement;;Technische Informatik 1;Automat. Labor;;
;;IM1;;IB1a;IB3a;;
;;Haneke;;Hoffmann, Sutterer;Budwitz;;
15:40-17:10;;;;Informatik 2;;;
;;;;IB2;;;
;;;;Vogelsang;;;
17:20-18:50;;;;Networksecurity;Benutzeroberflächen;;
;;;;IB6;IB6;;
;;;;Magschok;Vogelsang;;
;;;;;;;
;;;;;;;
E303;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Computergrafik;Führungskräftetraining;Automatisierung;DB1 und K-Netze1;Informatik 2 Übung;;
;IB6;IM1;IB3a;IB3a;IB2;;
;Henning;Hüttel;Budwitz;Gmeiner, Steiniger;Vogelsang, Weidner;;
09:50-11:20;Projektarbeit2;Mathematik 1;Mathematik 1;Mathematik 1;Informatik 1;;
;IM2;IB1b;IB1a;IB1b;IB1b;;
;Alle Professoren;Schaefer;Schaefer;Schaefer;Pape;;
11:30-13:00;Projektarbeit2;Technische Informatik 2;;;Intercultural Comm.;;
;IM2;IB2;;;IB6;;
;Alle Professoren;Ditzinger;;;Rose;;
14:00-15:30;Labor Bildverarbeitung;;;;ERP-Systeme;;
;IB6;;;;IB5b;;
;Laubenheimer;;;;Philipp;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;DB1 und K-Netze1;;;;
;;;IB3b;;;;
;;;Gmeiner, Steiniger;;;;
;;;;;;;
;;;;;;;
E304;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;Algorithmenentwurf;Spez. Kap. Software Engineering;Technische Informatik 1;;Labor Verteilte Systeme;;
;IM2;IB6;IB1a;;IM2;;
;Körner;Fuchß;Hoffmann, Sutterer;;Gremminger;;
09:50-11:20;High Performance Computing;;Algorithmen Übung;Informatik 2 Übung;Geschäftsprozesse;;
;IB7;;IM2;IB2;IB6;;
;Nestler;;Pape;Vogelsang, Weidner;Haneke;;
11:30-13:00;High Performance Computing;Fremdsprachen;;Softwarelabor;Verteilte Informationssysteme;;
;IB7;IB1b;;IB2;IB5b;;
;Nestler;;;;Gremminger;;
14:00-15:30;;Fremdsprachen;;Softwarelabor;Embedded Software;;
;;IB1b;;IB2;IB6;;
;;;;;Hoffmann;;
15:40-17:10;;;;Informatik 1;;;
;;;;IB1a;;;
;;;;Pape;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
E305;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;ERP-Systeme;Teamteaching;Computergrafik;DB2 und K-Netze2;Autonome Systeme und RA;;
;IB5a;IB7;IB6;IB5a;IB5a;;
;Philipp;Vogelsang;Henning;Rotert;Burghart, Ditzinger;;
09:50-11:20;Gameprogramming;Projektmanagement;IT-Consulting;High Performance Computing;Autonome Systeme und RA;;
;IB6;IB7;IB6;IB7;IB5b;;
;Henning;Haneke;Philipp;Nestler;Burghart, Ditzinger;;
11:30-13:00;;BWL;;High Performance Computing;Theoretische Informatik 1;;
;;IB3b;;IB7;IB1b;;
;;Haneke;;Nestler;Körner;;
14:00-15:30;Seminar;Theoretische Informatik 1;DB1 und K-Netze1;Angewandte Kryptografie;Informatik 2;;
;IM2;IB1a;IB3a;IM2;IB2;;
;Alle Professoren;Körner;Gmeiner, Steiniger;Schaefer;Vogelsang;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
LI008;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;;;;
;;;;;;;
;;;;;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;Informatik 1 Übung;;;Verteilte Informationssysteme Labor;;;
;IB1a;;;IB5a;;;
;Pape;;;Gremminger;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
LI136;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;Labor Autonome Systeme;Embedded Labor;;;
;;;IB7;IB6;;;
;;;Link;Hoffmann;;;
09:50-11:20;Verteilte Informationssysteme Labor;;;Embedded Labor;Mathematik 1 Labor;;
;IB5a;;;IB6;IB1a;;
;Gremminger;;;Hoffmann;Schaefer;;
11:30-13:00;;;;;;;
;;;;;;;
;;;;;;;
14:00-15:30;;;;;;;
;;;;;;;
;;;;;;;
15:40-17:10;;;;;;;
;;;;;;;
;;;;;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
LI137;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;;;Systemnah. Progr.;;;
;;;;IB3b;;;
;;;;Fuchß;;;
09:50-11:20;;;;;;;
;;;;;;;
;;;;;;;
11:30-13:00;Systemnah. Progr.;SW-Engineering;;Mathematik 1 Labor;;;
;IB3a;IB5a;;IB1b;;;
;Fuchß;Fuchß;;Schaefer;;;
14:00-15:30;;SW-Engineering;;;;;
;;IB5a;;;;;
;;Fuchß;;;;;
15:40-17:10;;SW-Engineering;;;;;
;;IB5a;;;;;
;;Fuchß;;;;;
17:20-18:50;;SW-Engineering;;;;;
;;IB5a;;;;;
;;Fuchß;;;;;
;;;;;;;
;;;;;;;
LI141;Monday;Tuesday;Wednesday;Thursday;Friday;;
08:00-09:30;;Mathematik 1 Labor;;Mathematik 1 Labor;Visualization and Semantics Lab;;
;;IB1b;;IB1a;IM1;;
;;Schaefer;;Schaefer;Henning;;
09:50-11:20;Informatik 1 Übung;Systemnah. Progr.;Systemnah. Progr.;SW-Engineering;;;
;IB1b;IB3a;IB3a;IB5b;;;
;Pape;Fuchß;Fuchß;Fuchß;;;
11:30-13:00;;;;SW-Engineering;;;
;;;;IB5b;;;
;;;;Fuchß;;;
14:00-15:30;Systemnah. Progr.;;;SW-Engineering;;;
;IB3b;;;IB5b;;;
;Fuchß;;;Fuchß;;;
15:40-17:10;;;Systemnah. Progr.;SW-Engineering;;;
;;;IB3b;IB5b;;;
;;;Fuchß;Fuchß;;;
17:20-18:50;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
